;A;B;C;DR;freq;AA;BB;CC;DDR
471;11;18;7;7;2,57E-05;A11;B18;C7;DR7
472;11;27;1;1;0,001755821;A11;B27;C1;DR1
473;11;27;1;11;8,91E-05;A11;B27;C1;DR11
474;11;27;1;13;0,000258716;A11;B27;C1;DR13
475;11;27;1;14;5,40E-05;A11;B27;C1;DR14
476;11;27;1;15;1,78E-05;A11;B27;C1;DR15
477;11;27;1;4;0,0001322;A11;B27;C1;DR4
478;11;27;1;7;7,35E-05;A11;B27;C1;DR7
479;11;27;1;8;1,46E-05;A11;B27;C1;DR8
480;11;27;1;9;1,36E-05;A11;B27;C1;DR9
481;11;27;2;1;3,26E-05;A11;B27;C2;DR1
482;11;27;2;11;0,000355732;A11;B27;C2;DR11
483;11;27;2;13;1,50E-05;A11;B27;C2;DR13
484;11;27;2;3;4,70E-05;A11;B27;C2;DR3
485;11;27;2;4;0,000335506;A11;B27;C2;DR4
486;11;27;2;8;7,49E-05;A11;B27;C2;DR8
487;11;27;2;9;0,000125804;A11;B27;C2;DR9
488;11;27;5;14;5,36E-05;A11;B27;C5;DR14
489;11;27;5;15;1,32E-05;A11;B27;C5;DR15
490;11;27;5;3;1,32E-05;A11;B27;C5;DR3
491;11;27;6;7;0,000113913;A11;B27;C6;DR7
492;11;35;1;1;1,78E-05;A11;B35;C1;DR1
493;11;35;12;15;1,79E-05;A11;B35;C12;DR15
494;11;35;12;3;6,83E-06;A11;B35;C12;DR3
495;11;35;12;4;8,88E-05;A11;B35;C12;DR4
496;11;35;12;8;0,00017809;A11;B35;C12;DR8
497;11;35;15;11;1,51E-05;A11;B35;C15;DR11
498;11;35;15;13;1,32E-05;A11;B35;C15;DR13
499;11;35;2;15;1,33E-05;A11;B35;C2;DR15
500;11;35;2;7;6,76E-06;A11;B35;C2;DR7
501;11;35;3;1;1,47E-05;A11;B35;C3;DR1
502;11;35;3;15;7,51E-05;A11;B35;C3;DR15
503;11;35;4;1;0,009169815;A11;B35;C4;DR1
504;11;35;4;10;0,000274519;A11;B35;C4;DR10
505;11;35;4;11;0,002080306;A11;B35;C4;DR11
506;11;35;4;12;0,000485335;A11;B35;C4;DR12
507;11;35;4;13;0,001393304;A11;B35;C4;DR13
508;11;35;4;14;0,00182572;A11;B35;C4;DR14
509;11;35;4;15;0,000391184;A11;B35;C4;DR15
510;11;35;4;16;0,000117652;A11;B35;C4;DR16
511;11;35;4;3;0,000670608;A11;B35;C4;DR3
512;11;35;4;4;0,001917793;A11;B35;C4;DR4
513;11;35;4;7;0,001200102;A11;B35;C4;DR7
514;11;35;4;8;0,000281067;A11;B35;C4;DR8
515;11;37;6;10;3,87E-05;A11;B37;C6;DR10
516;11;37;6;11;1,67E-05;A11;B37;C6;DR11
517;11;37;6;15;4,28E-05;A11;B37;C6;DR15
518;11;37;6;4;0,000120629;A11;B37;C6;DR4
519;11;38;12;11;2,92E-05;A11;B38;C12;DR11
520;11;38;12;13;0,000330373;A11;B38;C12;DR13
521;11;38;12;15;2,89E-05;A11;B38;C12;DR15
522;11;38;12;4;1,09E-05;A11;B38;C12;DR4
523;11;38;12;8;0,000103261;A11;B38;C12;DR8
524;11;38;6;13;4,23E-05;A11;B38;C6;DR13
525;11;38;6;15;6,78E-06;A11;B38;C6;DR15
526;11;38;7;14;1,32E-05;A11;B38;C7;DR14
527;11;39;12;16;0,000173221;A11;B39;C12;DR16
528;11;39;12;4;1,46E-05;A11;B39;C12;DR4
529;11;39;12;7;5,98E-05;A11;B39;C12;DR7
530;11;39;12;8;2,59E-05;A11;B39;C12;DR8
531;11;39;7;1;6,90E-05;A11;B39;C7;DR1
532;11;39;7;14;2,79E-05;A11;B39;C7;DR14
533;11;39;7;16;0,000126784;A11;B39;C7;DR16
534;11;39;7;8;4,36E-05;A11;B39;C7;DR8
535;11;40;12;13;2,33E-06;A11;B40;C12;DR13
536;11;40;12;15;1,32E-05;A11;B40;C12;DR15
537;11;40;15;13;5,48E-05;A11;B40;C15;DR13
538;11;40;15;16;0,000120536;A11;B40;C15;DR16
539;11;40;15;4;6,85E-05;A11;B40;C15;DR4
540;11;40;15;7;1,77E-05;A11;B40;C15;DR7
541;11;40;16;3;1,60E-13;A11;B40;C16;DR3
542;11;40;2;11;0,000105793;A11;B40;C2;DR11
543;11;40;2;13;0,000327747;A11;B40;C2;DR13
544;11;40;2;7;5,05E-05;A11;B40;C2;DR7
545;11;40;2;9;1,47E-05;A11;B40;C2;DR9
546;11;40;3;1;0,000154657;A11;B40;C3;DR1
547;11;40;3;13;0,000382791;A11;B40;C3;DR13
548;11;40;3;14;1,63E-05;A11;B40;C3;DR14
549;11;40;3;15;2,98E-05;A11;B40;C3;DR15
550;11;40;3;4;0,000863549;A11;B40;C3;DR4
551;11;40;3;7;9,09E-05;A11;B40;C3;DR7
552;11;40;3;9;2,63E-05;A11;B40;C3;DR9
553;11;40;7;9;2,63E-05;A11;B40;C7;DR9
554;11;41;17;13;6,66E-05;A11;B41;C17;DR13
555;11;41;17;3;3,91E-05;A11;B41;C17;DR3
556;11;41;17;4;2,79E-05;A11;B41;C17;DR4
557;11;41;17;7;3,65E-05;A11;B41;C17;DR7
558;11;41;8;9;1,32E-05;A11;B41;C8;DR9
559;11;44;1;13;1,87E-05;A11;B44;C1;DR13
560;11;44;1;9;0,00020177;A11;B44;C1;DR9
561;11;44;14;7;1,58E-05;A11;B44;C14;DR7
562;11;44;15;11;1,32E-05;A11;B44;C15;DR11
563;11;44;15;12;1,32E-05;A11;B44;C15;DR12
564;11;44;15;4;1,32E-05;A11;B44;C15;DR4
565;11;44;16;1;0,000122876;A11;B44;C16;DR1
566;11;44;16;11;5,11E-05;A11;B44;C16;DR11
567;11;44;16;12;2,76E-05;A11;B44;C16;DR12
568;11;44;16;13;4,04E-06;A11;B44;C16;DR13
569;11;44;16;3;1,16E-06;A11;B44;C16;DR3
570;11;44;16;7;0,000628477;A11;B44;C16;DR7
571;11;44;16;8;2,61E-05;A11;B44;C16;DR8
572;11;44;2;13;2,36E-05;A11;B44;C2;DR13
573;11;44;2;4;1,42E-05;A11;B44;C2;DR4
574;11;44;2;7;4,82E-05;A11;B44;C2;DR7
575;11;44;2;8;1,17E-05;A11;B44;C2;DR8
576;11;44;3;11;1,32E-05;A11;B44;C3;DR11
577;11;44;4;1;2,75E-05;A11;B44;C4;DR1
578;11;44;4;13;0,000324949;A11;B44;C4;DR13
579;11;44;4;3;7,14E-06;A11;B44;C4;DR3
580;11;44;4;4;2,58E-05;A11;B44;C4;DR4
581;11;44;4;7;0,000446679;A11;B44;C4;DR7
582;11;44;5;1;0,000193549;A11;B44;C5;DR1
583;11;44;5;10;7,03E-05;A11;B44;C5;DR10
584;11;44;5;11;0,000241743;A11;B44;C5;DR11
585;11;44;5;12;0,001301234;A11;B44;C5;DR12
586;11;44;5;13;0,000641044;A11;B44;C5;DR13
587;11;44;5;14;0,000265765;A11;B44;C5;DR14
588;11;44;5;15;1,12E-05;A11;B44;C5;DR15
589;11;44;5;3;2,36E-05;A11;B44;C5;DR3
590;11;44;5;4;0,000683463;A11;B44;C5;DR4
591;11;44;5;7;0,000459786;A11;B44;C5;DR7
592;11;44;6;11;1,02E-05;A11;B44;C6;DR11
593;11;44;7;11;2,18E-05;A11;B44;C7;DR11
594;11;44;7;8;4,07E-05;A11;B44;C7;DR8
595;11;44;8;13;5,52E-05;A11;B44;C8;DR13
596;11;45;16;10;0,000240254;A11;B45;C16;DR10
597;11;45;16;14;9,60E-06;A11;B45;C16;DR14
598;11;45;16;15;1,40E-05;A11;B45;C16;DR15
599;11;45;16;4;2,74E-05;A11;B45;C16;DR4
600;11;45;16;9;1,32E-05;A11;B45;C16;DR9
601;11;45;4;10;1,32E-05;A11;B45;C4;DR10
602;11;45;6;9;4,86E-05;A11;B45;C6;DR9
603;11;47;1;13;1,32E-05;A11;B47;C1;DR13
604;11;47;6;10;1,10E-05;A11;B47;C6;DR10
605;11;47;7;15;1,32E-05;A11;B47;C7;DR15
606;11;48;8;11;1,65E-05;A11;B48;C8;DR11
607;11;49;7;1;4,00E-05;A11;B49;C7;DR1
608;11;49;7;11;0,00011004;A11;B49;C7;DR11
609;11;49;7;13;0,000246382;A11;B49;C7;DR13
610;11;49;7;15;6,29E-05;A11;B49;C7;DR15
611;11;49;7;3;1,84E-05;A11;B49;C7;DR3
612;11;49;7;4;0,0016115;A11;B49;C7;DR4
613;11;49;7;7;0,000180571;A11;B49;C7;DR7
614;11;50;1;9;2,20E-05;A11;B50;C1;DR9
615;11;50;16;7;6,97E-05;A11;B50;C16;DR7
616;11;50;4;14;0,000185929;A11;B50;C4;DR14
617;11;50;6;4;3,82E-05;A11;B50;C6;DR4
618;11;50;6;7;0,000194025;A11;B50;C6;DR7
619;11;50;7;7;2,18E-05;A11;B50;C7;DR7
620;11;51;1;13;7,28E-05;A11;B51;C1;DR13
621;11;51;1;15;3,92E-06;A11;B51;C1;DR15
622;11;51;1;8;4,98E-05;A11;B51;C1;DR8
623;11;51;12;13;3,90E-05;A11;B51;C12;DR13
624;11;51;12;7;3,66E-06;A11;B51;C12;DR7
625;11;51;14;10;3,87E-05;A11;B51;C14;DR10
626;11;51;14;11;9,33E-05;A11;B51;C14;DR11
627;11;51;14;13;8,60E-05;A11;B51;C14;DR13
628;11;51;14;14;3,08E-05;A11;B51;C14;DR14
629;11;51;14;16;1,89E-06;A11;B51;C14;DR16
630;11;51;14;4;1,99E-05;A11;B51;C14;DR4
631;11;51;14;7;0,000119714;A11;B51;C14;DR7
632;11;51;14;8;6,25E-05;A11;B51;C14;DR8
633;11;51;14;9;0,000116291;A11;B51;C14;DR9
634;11;51;15;1;0,000374805;A11;B51;C15;DR1
635;11;51;15;10;2,22E-05;A11;B51;C15;DR10
636;11;51;15;11;0,00038777;A11;B51;C15;DR11
637;11;51;15;13;0,00082993;A11;B51;C15;DR13
638;11;51;15;14;0,000369121;A11;B51;C15;DR14
639;11;51;15;15;0,000423243;A11;B51;C15;DR15
640;11;51;15;16;4,39E-05;A11;B51;C15;DR16
641;11;51;15;3;7,17E-05;A11;B51;C15;DR3
642;11;51;15;4;0,000815947;A11;B51;C15;DR4
643;11;51;15;7;0,000872744;A11;B51;C15;DR7
644;11;51;15;8;0,000249946;A11;B51;C15;DR8
645;11;51;15;9;0,000270133;A11;B51;C15;DR9
646;11;51;16;1;2,47E-05;A11;B51;C16;DR1
647;11;51;16;12;0,000171473;A11;B51;C16;DR12
648;11;51;16;14;3,94E-05;A11;B51;C16;DR14
649;11;51;16;15;0,000265694;A11;B51;C16;DR15
650;11;51;16;4;1,49E-05;A11;B51;C16;DR4
651;11;51;16;9;5,10E-06;A11;B51;C16;DR9
652;11;51;2;1;3,44E-05;A11;B51;C2;DR1
653;11;51;2;11;2,31E-05;A11;B51;C2;DR11
654;11;51;2;13;5,26E-05;A11;B51;C2;DR13
655;11;51;2;15;2,86E-05;A11;B51;C2;DR15
656;11;51;2;7;1,65E-05;A11;B51;C2;DR7
657;11;51;2;8;0,000120254;A11;B51;C2;DR8
658;11;51;3;4;0,000110423;A11;B51;C3;DR4
659;11;51;3;9;0,000206523;A11;B51;C3;DR9
660;11;51;4;11;0,000185045;A11;B51;C4;DR11
661;11;51;4;3;2,46E-05;A11;B51;C4;DR3
662;11;51;4;4;0,000334632;A11;B51;C4;DR4
663;11;51;4;9;2,63E-05;A11;B51;C4;DR9
664;11;51;7;13;2,35E-05;A11;B51;C7;DR13
665;11;51;7;15;3,42E-05;A11;B51;C7;DR15
666;11;52;12;1;2,08E-05;A11;B52;C12;DR1
667;11;52;12;11;7,22E-05;A11;B52;C12;DR11
668;11;52;12;14;0,000114154;A11;B52;C12;DR14
669;11;52;12;15;0,000867812;A11;B52;C12;DR15
670;11;52;12;16;1,35E-05;A11;B52;C12;DR16
671;11;52;12;3;4,19E-05;A11;B52;C12;DR3
672;11;52;12;4;0,000157554;A11;B52;C12;DR4
673;11;52;12;7;1,57E-05;A11;B52;C12;DR7
674;11;53;4;1;0,000274357;A11;B53;C4;DR1
675;11;53;4;13;7,99E-05;A11;B53;C4;DR13
676;11;53;4;15;1,22E-05;A11;B53;C4;DR15
677;11;53;4;3;2,64E-05;A11;B53;C4;DR3
678;11;53;4;7;9,35E-05;A11;B53;C4;DR7
679;11;53;4;8;1,55E-05;A11;B53;C4;DR8
680;11;54;1;4;1,32E-05;A11;B54;C1;DR4
681;11;55;1;13;0,000397626;A11;B55;C1;DR13
682;11;55;3;1;0,000377865;A11;B55;C3;DR1
683;11;55;3;11;0,000256407;A11;B55;C3;DR11
684;11;55;3;13;1,99E-05;A11;B55;C3;DR13
685;11;55;3;14;0,001246528;A11;B55;C3;DR14
686;11;55;3;15;0,000161451;A11;B55;C3;DR15
687;11;55;3;16;0,000142586;A11;B55;C3;DR16
688;11;55;3;3;0,000193628;A11;B55;C3;DR3
689;11;55;3;4;0,000148058;A11;B55;C3;DR4
690;11;55;3;7;0,000215732;A11;B55;C3;DR7
691;11;55;3;8;4,71E-05;A11;B55;C3;DR8
692;11;56;1;1;0,000437955;A11;B56;C1;DR1
693;11;56;1;13;0,000101796;A11;B56;C1;DR13
694;11;56;1;15;3,26E-05;A11;B56;C1;DR15
695;11;56;1;16;9,85E-07;A11;B56;C1;DR16
696;11;56;1;3;2,01E-05;A11;B56;C1;DR3
697;11;57;12;7;4,90E-05;A11;B57;C12;DR7
698;11;57;16;7;1,34E-05;A11;B57;C16;DR7
699;11;57;6;13;2,35E-05;A11;B57;C6;DR13
700;11;57;6;14;1,41E-05;A11;B57;C6;DR14
701;11;57;6;3;7,00E-05;A11;B57;C6;DR3
702;11;57;6;7;0,000191304;A11;B57;C6;DR7
703;11;57;6;8;3,11E-05;A11;B57;C6;DR8
704;11;57;7;3;2,72E-05;A11;B57;C7;DR3
705;11;57;7;7;0,000323599;A11;B57;C7;DR7
706;11;57;7;8;1,64E-05;A11;B57;C7;DR8
707;11;58;3;11;2,48E-05;A11;B58;C3;DR11
708;11;58;3;7;2,63E-05;A11;B58;C3;DR7
709;11;58;7;11;0,000167615;A11;B58;C7;DR11
710;11;58;7;13;0,000179441;A11;B58;C7;DR13
711;11;58;7;15;1,59E-05;A11;B58;C7;DR15
712;11;58;7;16;1,33E-05;A11;B58;C7;DR16
713;11;58;7;3;3,33E-05;A11;B58;C7;DR3
714;11;58;7;8;0,000119469;A11;B58;C7;DR8
715;11;7;15;4;1,60E-05;A11;B7;C15;DR4
716;11;7;4;16;8,67E-06;A11;B7;C4;DR16
717;11;7;7;1;6,78E-05;A11;B7;C7;DR1
718;11;7;7;11;8,61E-05;A11;B7;C7;DR11
719;11;7;7;12;3,45E-05;A11;B7;C7;DR12
720;11;7;7;13;7,51E-05;A11;B7;C7;DR13
721;11;7;7;14;4,98E-05;A11;B7;C7;DR14
722;11;7;7;15;0,001158563;A11;B7;C7;DR15
723;11;7;7;16;0,000440862;A11;B7;C7;DR16
724;11;7;7;4;0,000641079;A11;B7;C7;DR4
725;11;7;7;7;0,000193111;A11;B7;C7;DR7
726;11;7;7;9;2,19E-05;A11;B7;C7;DR9
727;11;8;16;3;1,33E-05;A11;B8;C16;DR3
728;11;8;7;1;4,04E-05;A11;B8;C7;DR1
729;11;8;7;11;6,78E-05;A11;B8;C7;DR11
730;11;8;7;12;6,24E-06;A11;B8;C7;DR12
731;11;8;7;13;2,61E-05;A11;B8;C7;DR13
732;11;8;7;15;6,68E-05;A11;B8;C7;DR15
733;11;8;7;3;0,000803121;A11;B8;C7;DR3
734;2;13;6;1;9,87E-05;A2;B13;C6;DR1
735;2;13;6;10;8,19E-05;A2;B13;C6;DR10
736;2;13;6;11;5,82E-05;A2;B13;C6;DR11
737;2;13;6;12;2,22E-05;A2;B13;C6;DR12
738;2;13;6;13;0,000231568;A2;B13;C6;DR13
739;2;13;6;14;1,76E-05;A2;B13;C6;DR14
740;2;13;6;15;0,000230044;A2;B13;C6;DR15
741;2;13;6;16;0,000570323;A2;B13;C6;DR16
742;2;13;6;3;9,07E-05;A2;B13;C6;DR3
743;2;13;6;4;0,0002654;A2;B13;C6;DR4
744;2;13;6;7;0,003251059;A2;B13;C6;DR7
745;2;13;6;8;3,88E-05;A2;B13;C6;DR8
746;2;14;14;1;0,000177044;A2;B14;C14;DR1
747;2;14;14;11;6,04E-06;A2;B14;C14;DR11
748;2;14;15;1;3,00E-05;A2;B14;C15;DR1
749;2;14;15;11;2,92E-05;A2;B14;C15;DR11
750;2;14;16;1;1,50E-05;A2;B14;C16;DR1
751;2;14;2;1;0,000270432;A2;B14;C2;DR1
752;2;14;2;15;1,97E-05;A2;B14;C2;DR15
753;2;14;2;3;1,48E-05;A2;B14;C2;DR3
754;2;14;3;14;1,32E-05;A2;B14;C3;DR14
755;2;14;5;7;2,66E-05;A2;B14;C5;DR7
756;2;14;6;14;4,34E-06;A2;B14;C6;DR14
757;2;14;6;7;7,22E-05;A2;B14;C6;DR7
758;2;14;7;1;0,000111006;A2;B14;C7;DR1
759;2;14;8;1;0,005058339;A2;B14;C8;DR1
760;2;14;8;10;2,39E-05;A2;B14;C8;DR10
761;2;14;8;11;0,000530012;A2;B14;C8;DR11
762;2;14;8;13;0,000505403;A2;B14;C8;DR13
763;2;14;8;15;0,000311678;A2;B14;C8;DR15
764;2;14;8;3;0,00100769;A2;B14;C8;DR3
765;2;14;8;4;0,000336112;A2;B14;C8;DR4
766;2;14;8;7;0,000906166;A2;B14;C8;DR7
767;2;14;8;8;0,000143315;A2;B14;C8;DR8
768;2;14;8;9;1,62E-05;A2;B14;C8;DR9
769;2;15;1;1;4,23E-05;A2;B15;C1;DR1
770;2;15;1;11;6,43E-06;A2;B15;C1;DR11
771;2;15;1;12;8,59E-05;A2;B15;C1;DR12
772;2;15;1;13;0,000239153;A2;B15;C1;DR13
773;2;15;1;14;1,87E-05;A2;B15;C1;DR14
774;2;15;1;4;3,42E-05;A2;B15;C1;DR4
775;2;15;1;7;1,95E-05;A2;B15;C1;DR7
776;2;15;1;8;0,000202828;A2;B15;C1;DR8
777;2;15;1;9;0,000833852;A2;B15;C1;DR9
778;2;15;12;13;6,16E-05;A2;B15;C12;DR13
779;2;15;14;1;0,000389166;A2;B15;C14;DR1
780;2;15;14;10;0,000117979;A2;B15;C14;DR10
781;2;15;14;11;2,18E-06;A2;B15;C14;DR11
782;2;15;14;12;1,36E-05;A2;B15;C14;DR12
783;2;15;14;13;9,19E-05;A2;B15;C14;DR13
784;2;15;14;3;2,38E-05;A2;B15;C14;DR3
785;2;15;14;7;0,000149219;A2;B15;C14;DR7
786;2;15;16;15;6,30E-07;A2;B15;C16;DR15
787;2;15;16;4;2,83E-05;A2;B15;C16;DR4
788;2;15;16;7;4,64E-05;A2;B15;C16;DR7
789;2;15;2;1;0,000520799;A2;B15;C2;DR1
790;2;15;2;10;0,000131093;A2;B15;C2;DR10
791;2;15;2;11;2,82E-05;A2;B15;C2;DR11
792;2;15;2;13;0,000297053;A2;B15;C2;DR13
793;2;15;2;3;0,000263851;A2;B15;C2;DR3
794;2;15;2;7;0,001245938;A2;B15;C2;DR7
795;2;15;3;1;0,000812147;A2;B15;C3;DR1
796;2;15;3;11;0,001048368;A2;B15;C3;DR11
797;2;15;3;13;0,001188646;A2;B15;C3;DR13
798;2;15;3;14;4,48E-05;A2;B15;C3;DR14
799;2;15;3;15;0,000534798;A2;B15;C3;DR15
800;2;15;3;16;2,47E-05;A2;B15;C3;DR16
801;2;15;3;3;0,000136934;A2;B15;C3;DR3
802;2;15;3;4;0,004283847;A2;B15;C3;DR4
803;2;15;3;7;0,000387553;A2;B15;C3;DR7
804;2;15;3;8;0,00020499;A2;B15;C3;DR8
805;2;15;3;9;7,14E-05;A2;B15;C3;DR9
806;2;15;4;1;0,000398329;A2;B15;C4;DR1
807;2;15;4;10;1,10E-05;A2;B15;C4;DR10
808;2;15;4;11;0,000138091;A2;B15;C4;DR11
809;2;15;4;12;1,43E-05;A2;B15;C4;DR12
810;2;15;4;15;9,11E-06;A2;B15;C4;DR15
811;2;15;4;3;5,20E-05;A2;B15;C4;DR3
812;2;15;4;4;2,23E-05;A2;B15;C4;DR4
813;2;15;4;7;0,000467045;A2;B15;C4;DR7
814;2;15;4;8;0,000575468;A2;B15;C4;DR8
815;2;15;5;10;1,42E-05;A2;B15;C5;DR10
816;2;15;5;4;5,52E-05;A2;B15;C5;DR4
817;2;15;7;11;6,27E-05;A2;B15;C7;DR11
818;2;15;7;13;0,001024377;A2;B15;C7;DR13
819;2;15;7;14;1,82E-09;A2;B15;C7;DR14
820;2;15;7;15;0,000144854;A2;B15;C7;DR15
821;2;15;7;16;2,17E-05;A2;B15;C7;DR16
822;2;15;7;3;0,000252377;A2;B15;C7;DR3
823;2;15;7;4;0,000211461;A2;B15;C7;DR4
824;2;15;7;7;7,47E-05;A2;B15;C7;DR7
825;2;15;7;8;0,000121988;A2;B15;C7;DR8
826;2;18;1;10;1,40E-05;A2;B18;C1;DR10
827;2;18;12;1;1,92E-05;A2;B18;C12;DR1
828;2;18;12;11;0,001486063;A2;B18;C12;DR11
829;2;18;12;12;3,66E-06;A2;B18;C12;DR12
830;2;18;12;13;1,81E-05;A2;B18;C12;DR13
831;2;18;12;15;0,000223652;A2;B18;C12;DR15
832;2;18;12;16;8,47E-05;A2;B18;C12;DR16
833;2;18;12;3;1,14E-05;A2;B18;C12;DR3
834;2;18;12;4;5,06E-05;A2;B18;C12;DR4
835;2;18;12;7;3,98E-05;A2;B18;C12;DR7
836;2;18;12;8;6,37E-05;A2;B18;C12;DR8
837;2;18;2;13;0,000191641;A2;B18;C2;DR13
838;2;18;2;15;3,38E-05;A2;B18;C2;DR15
839;2;18;2;4;0,000258449;A2;B18;C2;DR4
840;2;18;2;7;0,000119297;A2;B18;C2;DR7
841;2;18;5;11;5,19E-05;A2;B18;C5;DR11
842;2;18;5;13;6,51E-05;A2;B18;C5;DR13
843;2;18;5;15;0,000341328;A2;B18;C5;DR15
844;2;18;5;16;3,56E-05;A2;B18;C5;DR16
845;2;18;5;3;0,003124382;A2;B18;C5;DR3
846;2;18;5;4;4,50E-05;A2;B18;C5;DR4
847;2;18;5;7;8,21E-05;A2;B18;C5;DR7
848;2;18;6;1;1,32E-05;A2;B18;C6;DR1
849;2;18;7;1;5,99E-05;A2;B18;C7;DR1
850;2;18;7;11;0,003751106;A2;B18;C7;DR11
851;2;18;7;12;5,85E-05;A2;B18;C7;DR12
852;2;18;7;13;0,000166418;A2;B18;C7;DR13
853;2;18;7;14;0,000124427;A2;B18;C7;DR14
854;2;18;7;15;0,000195631;A2;B18;C7;DR15
855;2;18;7;16;2,38E-05;A2;B18;C7;DR16
856;2;18;7;3;3,52E-05;A2;B18;C7;DR3
857;2;18;7;4;0,000940415;A2;B18;C7;DR4
858;2;18;7;7;0,000345068;A2;B18;C7;DR7
859;2;18;7;8;0,000185645;A2;B18;C7;DR8
860;2;18;7;9;2,59E-05;A2;B18;C7;DR9
861;2;27;1;1;0,001903367;A2;B27;C1;DR1
862;2;27;1;10;1,56E-13;A2;B27;C1;DR10
863;2;27;1;11;9,66E-05;A2;B27;C1;DR11
864;2;27;1;12;0,000139907;A2;B27;C1;DR12
865;2;27;1;13;0,000157141;A2;B27;C1;DR13
866;2;27;1;14;0,000266499;A2;B27;C1;DR14
867;2;27;1;15;0,000135677;A2;B27;C1;DR15
868;2;27;1;3;7,02E-05;A2;B27;C1;DR3
869;2;27;1;4;0,000456955;A2;B27;C1;DR4
870;2;27;1;7;0,000120001;A2;B27;C1;DR7
871;2;27;1;8;0,000306469;A2;B27;C1;DR8
872;2;27;1;9;1,32E-05;A2;B27;C1;DR9
873;2;27;14;4;1,47E-05;A2;B27;C14;DR4
874;2;27;15;8;2,02E-05;A2;B27;C15;DR8
875;2;27;2;1;0,000168421;A2;B27;C2;DR1
876;2;27;2;11;0,000968595;A2;B27;C2;DR11
877;2;27;2;13;0,001480248;A2;B27;C2;DR13
878;2;27;2;15;0,000577812;A2;B27;C2;DR15
879;2;27;2;16;0,000345209;A2;B27;C2;DR16
880;2;27;2;3;0,000163875;A2;B27;C2;DR3
881;2;27;2;4;0,000216032;A2;B27;C2;DR4
882;2;27;2;7;0,000577289;A2;B27;C2;DR7
883;2;27;2;8;0,000135296;A2;B27;C2;DR8
884;2;27;3;12;3,95E-05;A2;B27;C3;DR12
885;2;27;4;11;1,35E-05;A2;B27;C4;DR11
886;2;27;5;10;1,32E-05;A2;B27;C5;DR10
887;2;27;5;15;1,59E-05;A2;B27;C5;DR15
888;2;27;5;16;1,33E-05;A2;B27;C5;DR16
889;2;27;5;8;0,000433818;A2;B27;C5;DR8
890;2;27;6;13;1,32E-05;A2;B27;C6;DR13
891;2;27;7;16;1,32E-05;A2;B27;C7;DR16
892;2;27;7;4;0,000180586;A2;B27;C7;DR4
893;2;35;1;1;1,41E-06;A2;B35;C1;DR1
894;2;35;1;3;1,33E-05;A2;B35;C1;DR3
895;2;35;1;7;1,46E-05;A2;B35;C1;DR7
896;2;35;12;1;8,03E-05;A2;B35;C12;DR1
897;2;35;12;11;6,85E-05;A2;B35;C12;DR11
898;2;35;12;12;3,08E-05;A2;B35;C12;DR12
899;2;35;12;14;0,000392733;A2;B35;C12;DR14
900;2;35;12;15;2,25E-05;A2;B35;C12;DR15
901;2;35;12;3;1,48E-05;A2;B35;C12;DR3
902;2;35;12;4;6,28E-05;A2;B35;C12;DR4
903;2;35;15;7;1,33E-05;A2;B35;C15;DR7
904;2;35;16;1;1,49E-05;A2;B35;C16;DR1
905;2;35;16;3;1,33E-05;A2;B35;C16;DR3
906;2;35;16;7;4,51E-05;A2;B35;C16;DR7
907;2;35;2;12;0,000580566;A2;B35;C2;DR12
908;2;35;2;13;1,54E-05;A2;B35;C2;DR13
909;2;35;2;7;2,03E-05;A2;B35;C2;DR7
910;2;35;3;14;4,32E-06;A2;B35;C3;DR14
911;2;35;3;16;1,42E-05;A2;B35;C3;DR16
912;2;35;3;4;0,000102145;A2;B35;C3;DR4
913;2;35;3;8;6,34E-05;A2;B35;C3;DR8
914;2;35;4;1;0,004688224;A2;B35;C4;DR1
915;2;35;4;10;6,19E-05;A2;B35;C4;DR10
916;2;35;4;11;0,005541683;A2;B35;C4;DR11
917;2;35;4;12;0,000305868;A2;B35;C4;DR12
918;2;35;4;13;0,002147577;A2;B35;C4;DR13
919;2;35;4;14;0,001532694;A2;B35;C4;DR14
920;2;35;4;15;2,70E-05;A2;B35;C4;DR15
921;2;35;4;16;0,000380076;A2;B35;C4;DR16
922;2;35;4;3;0,003148335;A2;B35;C4;DR3
923;2;35;4;4;0,001077397;A2;B35;C4;DR4
924;2;35;4;7;0,000562008;A2;B35;C4;DR7
925;2;35;4;8;0,001292317;A2;B35;C4;DR8
926;2;35;4;9;0,000140734;A2;B35;C4;DR9
927;2;35;5;13;1,67E-05;A2;B35;C5;DR13
928;2;35;6;1;1,20E-06;A2;B35;C6;DR1
929;2;35;6;11;2,98E-05;A2;B35;C6;DR11
930;2;35;6;7;0,000211135;A2;B35;C6;DR7
931;2;35;7;13;1,84E-05;A2;B35;C7;DR13
932;2;35;7;16;1,49E-05;A2;B35;C7;DR16
933;2;35;7;7;2,64E-05;A2;B35;C7;DR7
934;2;37;6;1;0,000257186;A2;B37;C6;DR1
935;2;37;6;10;0,000419126;A2;B37;C6;DR10
936;2;37;6;11;5,59E-05;A2;B37;C6;DR11
937;2;37;6;13;0,000279578;A2;B37;C6;DR13
938;2;37;6;15;0,000157526;A2;B37;C6;DR15
939;2;37;6;16;0,00010207;A2;B37;C6;DR16
940;2;37;6;3;3,52E-05;A2;B37;C6;DR3
941;2;37;6;4;0,000715474;A2;B37;C6;DR4
942;2;37;6;7;9,30E-05;A2;B37;C6;DR7
